id	paper_id	primers	longitude	latitude	continent	sample_type	marker_size	Biome	MAT	MAP	pH	year_of_sampling	plants_dominant	target_gene	sequencing_platform
4876	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2780	grassland	7.7	890	6.78	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
4877	Davison_2015_1GM	NS31/AML2	-0.395278	44.7544	Europe	root	2099	forest	13.5	881	NA_	2008	Rubia peregrina	SSU	454Roche
4878	Davison_2012_1IS	NS31/AML2	27.2624	58.2986	Europe	soil	2454	forest	5.8	624	NA_	2009	NA_	SSU	454Roche
4879	Davison_2015_1GM	NS31/AML2	-71.4225	-52.055	South America	root	3173	grassland	6.3	344	5.3	2012	Agrostis perennans	SSU	454Roche
4880	Wall_2020_1HX	WANDA/AML2	-155.31	19.8326	North America	soil	7350	forest	14.2	3051	4.8	2017	Metrosideros polymorpha	SSU	Illumina
4881	Wall_2020_1HX	WANDA/AML2	-155.326	19.8219	North America	soil	6457	forest	13	2862	NA_	2017	Cheirodendron trigynum	SSU	Illumina
4882	Wall_2020_1HX	WANDA/AML2	-155.31	19.8326	North America	soil	6358	forest	14.2	3051	4.8	2017	Rubus hawaiiensis	SSU	Illumina
4883	Wall_2020_1HX	WANDA/AML2	-155.31	19.8326	North America	soil	2749	forest	14.2	3051	4.9	2017	Coprosma rhynchocarpa	SSU	Illumina
4884	Wall_2020_1HX	WANDA/AML2	-155.318	19.8208	North America	soil	6605	forest	13.6	2952	NA_	2017	Pennisetum clandestinum	SSU	Illumina
4885	Wall_2020_1HX	WANDA/AML2	-155.301	19.833	North America	soil	3174	forest	14.6	3136	NA_	2017	Metrosideros polymorpha	SSU	Illumina
4886	Song_2015_DF6A	AMV4.5NF/AMDGR	114.971	25.2827	Asia	root	11687	cropland	20.3	1436	6.4	2012	Citrus tangerina	SSU	454Roche
4887	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.6469	68.1621	Europe	root	5197	woodland	0.7	620	2.79	2017	NA_	SSU	Illumina
4888	Wall_2020_1HX	WANDA/AML2	-155.317	19.8208	North America	soil	3736	forest	13.6	2952	4.6	2017	Pennisetum clandestinum	SSU	Illumina
4889	Davison_2018_1AQ	NS31/AML2	-23.6908	15.1803	Africa	root	1724	shrubland	20.6	335	5.2	2009	Umbilicus schmidtii	SSU	454Roche
4890	Parvin_2021_1HR	AMV4.5NF/AMDGR	88.6367	25.8586	Asia	root	38023	cropland	24.8	1920	6.525	2019	Oryza sativa	SSU	Illumina
4891	Davison_2018_1AQ	NS31/AML2	-61.7317	16.1783	Europe	root	2541	forest	23.5	1986	4.1	2011	Graffenrieda latifolia	SSU	454Roche
4892	RodriguezRamos_2021_1HT	WANDA/AML2	-117.326	53.4204	North America	soil	3277	forest	1.1	750	NA_	2016	Pinus contorta	SSU	Illumina
4893	RodriguezRamos_2021_1HT	WANDA/AML2	-118.763	54.5105	North America	soil	6388	forest	3.3	576	NA_	2016	Pinus contorta	SSU	Illumina
4894	Davison_2018_1AQ	NS31/AML2	-149.43	-17.5592	Australia	root	2277	forest	25.6	2598	5.8	2014	Talipariti tiliaceum	SSU	454Roche
4895	Davison_2018_1AQ	NS31/AML2	23.8008	35.4592	Europe	root	1766	woodland	18.1	744	6.2	2009	Salvia pomifera	SSU	454Roche
4896	Wall_2020_1HX	WANDA/AML2	-155.326	19.8219	North America	soil	5000	forest	13	2862	4.8	2017	Metrosideros polymorpha	SSU	Illumina
4897	Borrell_2017_20D4	NS1/NS4 then AMV4.5NF/AMDGR	-107.683	50.3	North America	rhizosphere soil	11373	grassland	4	402	6.5	2011	Triticum aestivum 	SSU	454Roche
4898	Van-Geel_2015_2D2A	AMV4.5NF/AMDGR	5.14	50.95	Europe	root	6044	cropland	10.6	749	5.9	2012	Malus domestica	SSU	454Roche
4899	Davison_2018_1AQ	NS31/AML2	2.74667	39.4086	Europe	root	2600	shrubland	17.3	616	7.3	2012	Santolina chamaecyparissus	SSU	454Roche
4900	DeBellis_2019_EH	WANDA/AML2	-73.94	45.43	North America	root	1264	forest	7.3	1025	4.78	2015	Acer platanoides	SSU	Illumina
4901	Van-Geel_2015_2D2A	AMV4.5NF/AMDGR	5.02	50.88	Europe	root	6621	cropland	10.5	765	7.5	2012	Malus domestica	SSU	454Roche
4902	Hiiesalu_2014_B288	NS31/AML2	-104.37	50.47	North America	root	1122	grassland	3.1	407	NA_	2008	Hesperostipa comata;Carex duriuscula;Bouteloua gracilis	SSU	454Roche
4903	Davison_2015_1GM	NS31/AML2	-0.395278	44.7544	Europe	root	886	forest	13.5	881	NA_	2008	Vinca minor	SSU	454Roche
4904	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	3537	grassland	7.7	890	6.78	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
4905	Johansen_2016_FC65	NS31/AML2	-124.145	40.9054	North America	root	3026	shrubland	13.8	1227	6.5	2013	Ammophila arenaria	SSU	Illumina
4906	Davison_2018_1AQ	NS31/AML2	-148.148	-15.0794	Australia	root	4137	forest	27	1810	7.3	2014	Portulaca lutea	SSU	454Roche
4907	Davison_2018_1AQ	NS31/AML2	2.74667	39.4086	Europe	root	3755	shrubland	17.3	616	7.3	2012	Brachypodium retusum	SSU	454Roche
4908	Hiiesalu_2014_B288	NS31/AML2	-104.37	50.47	North America	root	496	grassland	3.1	407	NA_	2008	Hesperostipa comata;Carex duriuscula;Bouteloua gracilis	SSU	454Roche
4909	Davison_2015_1GM	NS31/AML2	138.665	-35.1175	Australia	root	73	forest	14.6	775	4.5	2009	Lomandra multiflora	SSU	454Roche
4910	Van-Geel_2015_2D2A	AMV4.5NF/AMDGR	5.2	50.96	Europe	root	5256	cropland	10.5	789	6.5	2012	Malus domestica	SSU	454Roche
4911	Johansen_2015_D1EE	NS31/AML2	174.453	-36.9183	Australia	root	5409	shrubland	15.4	1407	7.05	2012	Spinifex sericeus	SSU	454Roche
4912	Song_2015_DF6A	AMV4.5NF/AMDGR	111.298	30.9765	Asia	root	9523	cropland	14.3	1160	4.8	2012	Poncirus trifoliata;Citrus reticulata	SSU	454Roche
4913	Davison_2015_1GM	NS31/AML2	107.132	47.7578	Asia	root	3239	grassland	-2.4	271	NA_	2012	Veronica incana	SSU	454Roche
4914	Johansen_2016_FC65	NS31/AML2	-124.139	40.9203	North America	root	1210	shrubland	13.8	1229	6.6	2013	Ammophila arenaria	SSU	Illumina
4915	Van-Geel_2015_2D2A	AMV4.5NF/AMDGR	4.6	51.17	Europe	root	5657	cropland	10.5	789	5.6	2012	Malus domestica	SSU	454Roche
4916	Johansen_2015_D1EE	NS31/AML2	174.453	-36.9183	Australia	root	3011	shrubland	15.4	1407	6.56	2012	Spinifex sericeus	SSU	454Roche
4917	Van-Geel_2015_2D2A	AMV4.5NF/AMDGR	5.15	50.77	Europe	root	591	cropland	10.2	838	6.6	2012	Malus domestica	SSU	454Roche
4918	Davison_2015_1GM	NS31/AML2	81.9022	22.3744	Asia	root	1089	forest	25.3	1262	5.45	2011	Crotalaria prostrata	SSU	454Roche
4919	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.5773	68.1591	Europe	root	14663	woodland	1.8	591	3.35	2017	NA_	SSU	Illumina
4920	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.5384	68.1614	Europe	root	16104	woodland	1.7	535	3.68	2017	NA_	SSU	Illumina
4921	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.5384	68.1614	Europe	root	24257	woodland	1.7	535	5.29	2017	Trifolium repens	SSU	Illumina
4922	Vasar_2021_1HW	WANDA/AML2	74.4842	42.5617	Asia	soil	6959	shrubland	1.5	468	6.48	2015	NA_	SSU	Illumina
4923	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.5182	68.1639	Europe	root	1537	woodland	0	615	3.3	2017	NA_	SSU	Illumina
4924	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.8426	68.1749	Europe	root	22322	woodland	-1	595	4.4	2017	NA_	SSU	Illumina
4925	Rasmussen_2018_C8E6	NS31/AML2	19.5432	60.2355	Europe	root	6788	grassland	6.3	527	NA_	2015	Plantago lanceolata	SSU	Illumina
4926	Davison_2018_1AQ	NS31/AML2	22.1914	58.1094	Europe	root	3301	grassland	7.1	576	7.1	2012	Galium verum	SSU	454Roche
4927	Wall_2020_1HX	WANDA/AML2	-155.325	19.8222	North America	soil	9906	forest	13.6	2952	5.2	2017	Coprosma rhynchocarpa	SSU	Illumina
4928	DeBellis_2019_EH	WANDA/AML2	-73.94	45.43	North America	root	2632	forest	7.3	1025	5.98	2015	Acer platanoides	SSU	Illumina
4929	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2887	grassland	7.7	890	6.78	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
4930	DeBellis_2019_EH	WANDA/AML2	-73.94	45.43	North America	root	388	forest	7.3	1025	5.84	2015	Acer platanoides	SSU	Illumina
4931	Hassan_2014_0837	NS1/NS41 then AML1/AML2	-73.37	45.72	North America	rhizosphere soil	2870	grassland	7.2	1020	6.5	2011	Salix alba	SSU	454Roche
4932	Davison_2018_1AQ	NS31/AML2	-23.3558	64.9456	Europe	root	65	grassland	4.2	1280	4.8	2011	Prunella vulgaris	SSU	454Roche
4933	Davison_2018_1AQ	NS31/AML2	-23.3558	64.9456	Europe	root	225	grassland	4.2	1280	4.8	2011	Festuca vivipara	SSU	454Roche
4934	Davison_2018_1AQ	NS31/AML2	-23.3558	64.9456	Europe	root	1126	grassland	4.2	1280	4.8	2011	Scorzoneroides autumnalis	SSU	454Roche
4935	Davison_2018_1AQ	NS31/AML2	-23.3558	64.9456	Europe	root	213	grassland	4.2	1280	4.8	2011	Agrostis capillaris	SSU	454Roche
4936	Davison_2018_1AQ	NS31/AML2	-23.2975	64.8506	Europe	root	186	grassland	3.5	1306	4.4	2011	Luzula multiflora	SSU	454Roche
4937	RodriguezRamos_2021_1HT	WANDA/AML2	-116.593	54.2022	North America	soil	9030	forest	2.9	546	NA_	2016	Pinus contorta	SSU	Illumina
4938	Wang_2021_1GZ	AMV4.5NF/AMDGR	111.87	26.7628	Asia	soil	39500	cropland	18.7	1314	3.95	2014	Zea mays;Triticum aestivum	SSU	Illumina
4939	Wall_2020_1HX	WANDA/AML2	-155.305	19.833	North America	soil	6332	forest	14.6	3136	3.9	2017	Metrosideros polymorpha	SSU	Illumina
4940	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2710	grassland	7.7	890	6.65	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
4941	RodriguezRamos_2021_1HT	WANDA/AML2	-119.099	56.2494	North America	soil	7079	forest	2.2	498	NA_	2016	Pinus contorta	SSU	Illumina
4942	Van-Geel_2015_2D2A	AMV4.5NF/AMDGR	5.15	50.77	Europe	root	2825	cropland	10.2	838	6.6	2012	Malus domestica	SSU	454Roche
4943	DeBellis_2019_EH	WANDA/AML2	-73.94	45.43	North America	root	1860	forest	7.3	1025	5.2	2015	Acer platanoides	SSU	Illumina
4944	RodriguezRamos_2021_1HT	WANDA/AML2	-116.922	53.3371	North America	soil	5740	forest	2.9	671	NA_	2016	Pinus contorta	SSU	Illumina
4945	RodriguezRamos_2021_1HT	WANDA/AML2	-118.665	53.9952	North America	soil	6280	forest	0.9	689	NA_	2016	Pinus contorta	SSU	Illumina
4946	Van-Geel_2015_2D2A	AMV4.5NF/AMDGR	5.29	50.86	Europe	root	4213	cropland	10.4	811	6.9	2012	Malus domestica	SSU	454Roche
4947	Guan_2020_1BI	AMV4.5NF/AMDGR	119.17	37.7894	Asia	sediment	115229	aquatic	13	553	7.82	2015	Suaeda salsa	SSU	Illumina
4948	Johansen_2016_FC65	NS31/AML2	-124.145	40.9047	North America	root	6576	shrubland	13.8	1227	6.6	2013	Ammophila arenaria	SSU	Illumina
4949	Davison_2018_1AQ	NS31/AML2	15.8153	78.2006	Europe	root	1269	tundra	-5.9	275	5.7	2009	Ranunculus sulphureus	SSU	454Roche
4950	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.4845	68.146	Europe	root	30210	woodland	-0.9	655	3.64	2017	Solidago virgaurea	SSU	Illumina
4951	Davison_2015_1GM	NS31/AML2	-64.9405	-32.7689	South America	root	2111	grassland	9.9	832	5.1	2007	Borreria eryngioides	SSU	454Roche
4952	Davison_2015_1GM	NS31/AML2	18.9555	-33.988	Africa	root	449	shrubland	15.6	1120	NA_	2010	Cymbopogon nardus	SSU	454Roche
4953	Borrell_2017_20D4	NS1/NS4 then AMV4.5NF/AMDGR	-107.683	50.3	North America	rhizosphere soil	5588	grassland	4	402	6.5	2011	Triticum aestivum 	SSU	454Roche
4954	Parvin_2021_1HR	AMV4.5NF/AMDGR	88.6435	25.8311	Asia	root	7892	cropland	24.8	1897	5.795	2019	Oryza sativa	SSU	Illumina
4955	RodriguezRamos_2021_1HT	WANDA/AML2	-117.326	53.4204	North America	soil	3393	forest	1.1	750	NA_	2016	Pinus contorta	SSU	Illumina
4956	Davison_2018_1AQ	NS31/AML2	-15.3978	64.42	Europe	root	3181	tundra	2.9	1318	4.9	2011	Campanula rotundifolia	SSU	454Roche
4957	Vasar_2021_1HW	WANDA/AML2	12.0117	36.7758	Europe	soil	6198	shrubland	15.1	581	5.01	2013	NA_	SSU	Illumina
4958	Egan_2017_D213	NS31/AM1	-113.35	48.4667	North America	soil	889	forest	1.6	874	NA_	NA_	Festuca scabrella;Festuca idahoensis;Pseudoroegneria spicata;Lupinus sericeus;Achillea millefolium;Dasiphora fruticosa;Abies lasiocarpa;Picea engelmannii	SSU	454Roche
4959	Chen_2017_E3D7	NS31/AML2	118.12	29.25	Asia	root	1252	forest	15.6	2110	NA_	2011	Distylium myricoides	SSU	454Roche
4960	Vasar_2021_1HW	WANDA/AML2	104.064	10.6272	Asia	soil	81016	forest	21.6	3135	2.9	2018	NA_	SSU	Illumina
4961	Chen_2017_E3D7	NS31/AML2	118.12	29.25	Asia	root	1820	forest	15.6	2110	NA_	2011	Camellia fraterna	SSU	454Roche
4962	Badi_2019_1AC	AMV4.5NF/AMDGR	32.7611	13.101	Africa	root	10967	cropland	28.7	333	8.17	2015	Sorghum bicolor	SSU	IonTorrent
4963	Hassan_2014_0837	NS1/NS41 then AML1/AML2	-73.37	45.72	North America	rhizosphere soil	2563	grassland	7.2	1020	5.4	2011	Salix acutifolia	SSU	454Roche
4964	Davison_2015_1GM	NS31/AML2	43.4233	41.9333	Asia	root	804	forest	7.8	984	4.2	2010	Polygonatum glaberrimum	SSU	454Roche
4965	Davison_2015_1GM	NS31/AML2	18.9742	-33.993	Africa	root	985	shrubland	14.3	1314	NA_	2010	Cliffortia cuneata	SSU	454Roche
4966	Davison_2015_1GM	NS31/AML2	43.4192	41.9408	Asia	root	851	forest	7.8	984	4.8	2010	Paris incompleta	SSU	454Roche
4967	RodriguezEcheverria_2017_6B29	NS31/AML2	34.47	-18.9193	Africa	rhizosphere soil	2631	woodland	24.6	994	4.29	2014	Faidherbia albida	SSU	454Roche
4968	Xiang_2014_BD5B	AML1/AML2 then NS31/AM1	106.237	35.6899	Asia	soil	1023	cropland	5.4	498	8.18	2010	Zea mays	SSU	454Roche
4969	Parvin_2021_1HR	AMV4.5NF/AMDGR	88.669	25.8789	Asia	root	10946	cropland	24.8	1954	6.017	2019	Oryza sativa	SSU	Illumina
4970	RodriguezRamos_2021_1HT	WANDA/AML2	-117.734	53.9383	North America	soil	6131	forest	1.9	816	NA_	2016	Pinus contorta	SSU	Illumina
4971	Wall_2020_1HX	WANDA/AML2	-155.305	19.8333	North America	soil	2333	forest	14.7	3141	3.2	2017	Metrosideros polymorpha	SSU	Illumina
4972	Vasar_2021_1HW	WANDA/AML2	129.631	62.0506	Asia	soil	79095	forest	-8.8	243	5.28	1970	NA_	SSU	Illumina
4973	Wall_2020_1HX	WANDA/AML2	-155.316	19.821	North America	soil	8355	forest	14	3042	4.6	2017	Pennisetum clandestinum	SSU	Illumina
4974	Wall_2020_1HX	WANDA/AML2	-155.316	19.821	North America	soil	5193	forest	14	3042	NA_	2017	Cheirodendron trigynum	SSU	Illumina
4975	Wall_2020_1HX	WANDA/AML2	-155.305	19.8333	North America	soil	6341	forest	14.7	3141	3.5	2017	Metrosideros polymorpha	SSU	Illumina
4976	Wall_2020_1HX	WANDA/AML2	-155.31	19.8326	North America	soil	4580	forest	14.2	3051	5.2	2017	Metrosideros polymorpha	SSU	Illumina
4977	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.7756	68.3935	Europe	root	4181	woodland	-0.2	685	NA_	2017	NA_	SSU	Illumina
4978	Wall_2020_1HX	WANDA/AML2	-155.317	19.8208	North America	soil	9390	forest	13.6	2952	5	2017	Rubus hawaiiensis	SSU	Illumina
4979	Davison_2018_1AQ	NS31/AML2	2.74528	39.4083	Europe	root	2237	shrubland	17.3	616	7.2	2012	Santolina chamaecyparissus	SSU	454Roche
4980	Davison_2015_1GM	NS31/AML2	104.058	43.0519	Asia	root	2376	grassland	4.1	125	6.7	2012	Poa attenuata	SSU	454Roche
4981	Davison_2018_1AQ	NS31/AML2	2.74667	39.4086	Europe	root	2408	shrubland	17.3	616	7.3	2012	Salvia rosmarinus	SSU	454Roche
4982	Davison_2015_1GM	NS31/AML2	34.5103	-2.3364	Africa	root	2139	grassland	22.2	946	5.3	2012	Digitaria macroblephara	SSU	454Roche
4983	Zhu_2020_1DX	AMV4.5NF/AMDGR	127.183	46.6	Asia	soil	28276	cropland	3.6	574	6.66	2017	Zea mays	SSU	Illumina
4984	Davison_2015_1GM	NS31/AML2	-71.4211	-52.058	South America	root	803	grassland	6.3	344	5.5	2012	Phacelia secunda	SSU	454Roche
4985	Zhu_2020_1DX	AMV4.5NF/AMDGR	126.833	48.3333	Asia	soil	51504	cropland	1.7	539	6.82	2017	Zea mays	SSU	Illumina
4986	Chen_2018_1BU	NS1/NS4 then AML1/AML2	107.41	35.12	Asia	root	1832	forest	9.7	750	8	2013	Platycladus orientalis	SSU	454Roche
4987	Xiang_2014_BD5B	AML1/AML2 then NS31/AM1	119.515	43.86	Asia	soil	2356	grassland	6.3	336	7.17	2010	Leymus chinensis;Setaria viridis;Tribulus terrestris;Cenchrus incertus;Lespedeza davurica;Artemisia capillaris;Carex humilis;Carex onoei;Chloris virgata;Heteropappus altaicus;Artemisia frigida;Cleistogenes squarrosa;Stipa caucasica	SSU	454Roche
4988	Yang_2016_0493	AMV4.5NF/AMDGR	116.991	30.4689	Asia	root	1545	wetland	17.5	1392	7.76	2012	Populus deltoides	SSU	454Roche
4989	Davison_2015_1GM	NS31/AML2	158.67	53.0425	Asia	root	1280	forest	2	929	4.2	2010	Thalictrum minus	SSU	454Roche
4990	DeBellis_2019_EH	WANDA/AML2	-73.94	45.43	North America	root	1424	forest	7.3	1025	4.89	2015	Acer platanoides	SSU	Illumina
4991	Johansen_2016_FC65	NS31/AML2	-124.139	40.9207	North America	root	1941	shrubland	13.8	1229	6.2	2013	Leymus mollis	SSU	Illumina
4992	RodriguezRamos_2021_1HT	WANDA/AML2	-117.969	54.5813	North America	soil	9701	forest	2.8	713	NA_	2016	Pinus contorta	SSU	Illumina
4993	Wall_2020_1HX	WANDA/AML2	-155.301	19.833	North America	soil	8168	forest	14.6	3136	NA_	2017	Acacia koa	SSU	Illumina
4994	Wall_2020_1HX	WANDA/AML2	-155.31	19.8326	North America	soil	10212	forest	14.2	3051	4.9	2017	Cheirodendron trigynum	SSU	Illumina
4995	Davison_2015_1GM	NS31/AML2	107.132	47.7578	Asia	root	1703	grassland	-2.4	271	NA_	2012	Agropyron cristatum	SSU	454Roche
4996	Davison_2015_1GM	NS31/AML2	35.0472	-2.1458	Africa	root	881	grassland	20.6	933	5.5	2012	Digitaria macroblephara	SSU	454Roche
4997	Davison_2015_1GM	NS31/AML2	107.132	47.7578	Asia	root	1738	grassland	-2.4	271	NA_	2012	Agropyron cristatum	SSU	454Roche
4998	Davison_2015_1GM	NS31/AML2	34.5103	-2.3364	Africa	root	2219	grassland	22.2	946	5.3	2012	Digitaria macroblephara	SSU	454Roche
4999	Davison_2015_1GM	NS31/AML2	35.2133	-1.808	Africa	root	502	grassland	19.6	902	5.5	2012	Themeda triandra	SSU	454Roche
5000	Davison_2015_1GM	NS31/AML2	35.0472	-2.1458	Africa	root	740	grassland	20.6	933	5.5	2012	Digitaria macroblephara	SSU	454Roche
5001	Davison_2015_1GM	NS31/AML2	35.1208	-2.6814	Africa	root	890	grassland	20	726	6.8	2012	Sporobolus fimbriatus	SSU	454Roche
5002	Davison_2015_1GM	NS31/AML2	35.1208	-2.6814	Africa	root	798	grassland	20	726	6.8	2012	Digitaria macroblephara	SSU	454Roche
5003	RodriguezEcheverria_2017_6B29	NS31/AML2	34.451	-18.9378	Africa	soil	2768	grassland	24.5	1006	4.08	2014	Cynodon dactylon;Digitaria swazilandensis;Setaria incrassata;Megathyrsus maximus;Chrysopogon nigritanus 	SSU	454Roche
5004	Borrell_2017_20D4	NS1/NS4 then AMV4.5NF/AMDGR	-107.683	50.3	North America	rhizosphere soil	7620	grassland	4	402	6.5	2011	Triticum aestivum 	SSU	454Roche
5005	Wall_2020_1HX	WANDA/AML2	-155.316	19.821	North America	soil	5206	forest	14	3042	3.4	2017	Myrsine lessertiana	SSU	Illumina
5006	Wang_2021_1GZ	AMV4.5NF/AMDGR	119.496	29.0283	Asia	soil	72337	woodland	18.4	1461	4.24	2014	Carya cathayensis	SSU	Illumina
5007	Davison_2015_1GM	NS31/AML2	107.132	47.7578	Asia	root	4776	grassland	-2.4	271	NA_	2012	Artemisia frigida	SSU	454Roche
5008	Johansen_2016_FC65	NS31/AML2	-124.14	40.9185	North America	root	1797	shrubland	13.8	1229	5.6	2013	Ammophila arenaria	SSU	Illumina
5009	Chen_2017_E3D7	NS31/AML2	118.12	29.25	Asia	root	3193	forest	15.6	2110	NA_	2011	Schima superba	SSU	454Roche
5010	Vasar_2021_1HW	WANDA/AML2	39.4569	51.9106	Europe	soil	4524	forest	6.9	546	4.77	2012	NA_	SSU	Illumina
5011	Johansen_2016_FC65	NS31/AML2	-124.139	40.9203	North America	root	6174	shrubland	13.8	1229	6.4	2013	Leymus mollis	SSU	Illumina
5012	Johansen_2016_FC65	NS31/AML2	-124.137	40.9241	North America	root	1766	shrubland	13.8	1229	6.6	2013	Ammophila arenaria	SSU	Illumina
5013	Vasar_2021_1HW	WANDA/AML2	-71.5514	-41.0831	South America	soil	6531	forest	8.4	1218	5.46	2012	NA_	SSU	Illumina
5014	Parvin_2021_1HR	AMV4.5NF/AMDGR	88.6846	25.8437	Asia	root	6072	cropland	24.8	1926	6.307	2019	Oryza sativa	SSU	Illumina
5015	Davison_2015_1GM	NS31/AML2	-64.9405	-32.7689	South America	root	2409	grassland	9.9	832	5.1	2007	Glandularia dissecta	SSU	454Roche
5016	Varela-Cervero_2015_C58B	NS31/AML2	-2.83333	37.4	Europe	soil	2113	shrubland	9.3	622	NA_	2011	Genista cinerea	SSU	454Roche
5017	Mahmoudi_2019_1CH	NS1/NS4 then NS31/AM1	9.64	34.38	Africa	rhizosphere soil	3056	grassland	21.2	191	8	2014	Medicago truncatula	SSU	454Roche
5018	Wall_2020_1HX	WANDA/AML2	-155.305	19.8333	North America	soil	3183	forest	14.7	3141	NA_	2017	Metrosideros polymorpha	SSU	Illumina
5019	Davison_2018_1AQ	NS31/AML2	-23.2975	64.8506	Europe	root	3759	grassland	3.5	1306	4.4	2011	Festuca vivipara	SSU	454Roche
5020	Davison_2015_1GM	NS31/AML2	34.7114	30.5933	Asia	root	1310	desert	16.9	114	NA_	2009	Plantago afra	SSU	454Roche
5021	Davison_2018_1AQ	NS31/AML2	-23.6867	15.1781	Africa	root	874	shrubland	20.6	335	5.2	2009	Daucus annuus	SSU	454Roche
5022	Davison_2015_1GM	NS31/AML2	142.15	-37.3333	Australia	root	750	grassland	13.5	643	5	2010	Leptorhynchos squamatus	SSU	454Roche
5023	Davison_2015_1GM	NS31/AML2	158.672	53.0403	Asia	root	577	forest	1.9	977	4.5	2010	Lilium debile	SSU	454Roche
5024	Hart_2014_7702	NS31/AM1	-156.038	20.7992	North America	root	2383	forest	24.2	2464	NA_	2010	Artocarpus altilis	SSU	454Roche
5025	Davison_2015_1GM	NS31/AML2	18.9742	-33.993	Africa	root	2131	shrubland	14.3	1314	NA_	2010	Gerbera crocea	SSU	454Roche
5026	Caravaca_2020_1HG	NS31/AML2	-1.19511	38.0463	Europe	root	46920	grassland	18.6	303	7.88	2017	Nicotiana glauca	SSU	Illumina
5027	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2745	grassland	7.7	890	6.68	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
5028	RodriguezRamos_2021_1HT	WANDA/AML2	-117.97	54.5835	North America	soil	8927	forest	2.9	685	NA_	2016	Pinus contorta	SSU	Illumina
5029	Wall_2020_1HX	WANDA/AML2	-155.326	19.8219	North America	soil	4513	forest	13	2862	4.8	2017	Coprosma rhynchocarpa	SSU	Illumina
5030	Davison_2015_1GM	NS31/AML2	107.132	47.7578	Asia	root	2486	grassland	-2.4	271	NA_	2012	Allium bidentatum	SSU	454Roche
5031	Borrell_2017_20D4	NS1/NS4 then AMV4.5NF/AMDGR	-107.683	50.3	North America	root	2775	grassland	4	402	6.5	2012	Triticum aestivum 	SSU	454Roche
5032	DeBellis_2019_EH	WANDA/AML2	-73.94	45.43	North America	root	2343	forest	7.3	1025	5.41	2015	Acer platanoides	SSU	Illumina
5033	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2924	grassland	7.7	890	6.78	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
5034	Boeraeve_2019_1AJ	AMV4.5NF/AMDGR	4.96049	50.8624	Europe	root	98513	forest	10.5	741	5.19	2018	Alnus glutinosa	SSU	Illumina
5035	Sun_2016_185C	AML1/AML2 then NS31/AM1	111.037	29.6567	Asia	soil	4570	anthropogenic	17.1	1118	4.85	2012	Miscanthus floridulu	SSU	454Roche
5036	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2871	grassland	7.7	890	6.68	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
5037	Davison_2015_1GM	NS31/AML2	138.665	-35.1175	Australia	root	251	forest	14.6	775	4.5	2009	Lomandra multiflora	SSU	454Roche
5038	Hiiesalu_2014_B288	NS31/AML2	-104.37	50.47	North America	root	1069	grassland	3.1	407	NA_	2008	Hesperostipa comata;Carex duriuscula;Bouteloua gracilis	SSU	454Roche
5039	RodriguezRamos_2021_1HT	WANDA/AML2	-118.486	54.1596	North America	soil	5001	forest	1.3	841	NA_	2016	Pinus contorta	SSU	Illumina
