taxa_id	marker	Kingdom	Phylum	Class	Order	Family	Genus	Species
AF396782	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora	Gigaspora margarita
AY639235	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora celata
FJ461853	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus viscosum
FM876790	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora cavernata
FM876805	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
FM876806	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
FM876831	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Pacisporaceae	Pacispora	Pacispora scintillans
FM876832	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Pacisporaceae	Pacispora	Pacispora scintillans
FM992391	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus proliferus
FM992400	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus proliferus
FN547496	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis caledonius
FN547517	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora laevis
FR750062	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus claroideum
FR750072	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus fasciculatus
FR750155	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora spinosa
FR750167	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Dentiscutata	Dentiscutata heterogama
FR750203	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
FR750526	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus macrocarpum
FR865445	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Otospora	Otospora bareae
GU980757	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus candidum
JF439210	LSU	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora gerdemannii
JN131593	LSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Innospora	Innospora majewskii
KJ564133	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Kamienskia	Kamienskia bistrata
KJ564140	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Microkamienskia	Microkamienskia perpusilla
KJ564144	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Microkamienskia	Microkamienskia perpusilla
KJ564151	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia iranica
KJ564165	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia minuta
KJ564166	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia indica
KX758121	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Microkamienskia	Microkamienskia divaricata
KX758123	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Microkamienskia	Microkamienskia divaricata
KY630232	LSU	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Innospora	Innospora majewskii
MG459208	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Desertispora	Desertispora omaniana
MG710519	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Microdominikia	Microdominikia litorea
MH560602	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Halonatospora	Halonatospora panshihalos
MH560604	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Halonatospora	Halonatospora panshihalos
MT832168	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus lamellosum
MT832170	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Entrophosporaceae	Entrophospora	Entrophospora infrequens
MT832171	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus etunicatum
MT832172	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus etunicatum
MT832173	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus claroideum
MT832174	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus claroideum
MT832175	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus constrictum
MT832176	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus constrictum
MT832179	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus viscosum
MT832180	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis sp.
MT832181	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis mosseae
MT832182	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis mosseae
MT832183	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Oehlia	Oehlia diaphana
MT832185	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Sclerocystis	Sclerocystis sinuosa
MT832186	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Sclerocystis	Sclerocystis sinuosa
MT832187	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus intraradices
MT832188	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus intraradices
MT832189	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus intraradices
MT832194	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus irregularis
MT832195	LSU	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus irregularis
MT832215	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Redeckera	Redeckera megalocarpa
MT832216	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora insculpta
MT832219	LSU	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora trimurales
SH0880030.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0880044.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0880048.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0880051.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0880052.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0880056.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus simplex
SH0880057.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora minuta
SH0880059.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	unclassified_Acaulosporaceae	Acaulosporaceae sp.
SH0880061.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0880067.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0880068.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0880075.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0880080.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora cavernata
SH0880083.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0880085.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0880086.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	unclassified_Acaulosporaceae	Acaulosporaceae sp.
SH0880088.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0880091.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0880092.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0880099.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0880105.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0880106.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0880107.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0880108.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0880109.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus occultum
SH0880110.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	unclassified_Acaulosporaceae	Acaulosporaceae sp.
SH0880121.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0880123.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0880128.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0880134.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0880135.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0880138.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0880141.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora brasiliensis
SH0880143.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0880144.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora brasiliensis
SH0880145.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0880150.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora brasiliensis
SH0880152.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0880153.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora brasiliensis
SH0880154.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0880156.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus sp.
SH0880158.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0880160.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora pustulata
SH0880165.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus sp.
SH0880169.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0880178.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0880187.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0880190.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora brasiliensis
SH0882753.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0882766.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0886863.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus occultum
SH0886866.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0886870.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0886872.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0886896.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0886906.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora spinosa
SH0886909.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0886923.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora sp.
SH0886925.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora brasiliensis
SH0886927.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0886929.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora spinosa
SH0886931.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora cavernata
SH0886934.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0886940.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0886945.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora cavernata
SH0886956.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0886962.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0886967.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora viridis
SH0886988.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0886991.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora sp.
SH0886992.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora laevis
SH0886998.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0887017.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora sp.
SH0892267.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora sp.
SH0892269.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
SH0892274.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora sp.
SH0892285.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0892286.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892287.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora trappei
SH0892294.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
SH0892295.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora ecuadoriana
SH0892304.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892307.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892308.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892314.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892315.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892318.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892328.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892354.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892363.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892368.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892370.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892372.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892378.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0892384.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892399.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
SH0892408.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892414.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus sp.
SH0892425.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892441.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892445.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892447.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus microcarpum
SH0892449.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus sp.
SH0892451.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892456.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892459.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892462.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892465.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	unclassified_Pervetustaceae	Pervetustaceae sp.
SH0892466.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892474.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0892477.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892479.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Sacculosporaceae	Sacculospora	Sacculospora sp.
SH0892486.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0892492.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892493.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892494.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0892495.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Sacculosporaceae	Sacculospora	Sacculospora felinovii
SH0892501.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892502.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unclassified_Archaeosporaceae	Archaeosporaceae sp.
SH0892509.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora sp.
SH0892511.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus claroideum
SH0892514.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp.
SH0892526.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0892551.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0892553.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0892554.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Sacculosporaceae	Sacculospora	Sacculospora baltica
SH0892556.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus claroideum
SH0902888.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0902908.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0902913.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora eburnea
SH0902916.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	unclassified_Diversisporaceae	Diversisporaceae sp.
SH0902921.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0902931.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0902936.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0902940.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
